Post.id|Place.id
101590|73
101600|73
101610|73
101620|73
101630|73
101640|73
101650|73
101660|73
101670|73
101680|73
101690|73
101700|73
101710|73
101720|73
101730|73
101740|73
101750|73
101760|78
101770|73
101780|73
101790|73
101800|73
101810|73
101820|73
101830|73
101840|73
101850|73
101860|73
101870|73
101880|73
101890|73
101900|73
101910|73
101920|73
101930|73
101940|73
101950|73
101960|73
101970|73
101980|73
101990|73
102000|73
102010|73
102020|73
102030|73
102040|73
102050|73
102060|73
102070|14
102080|73
102090|73
102100|73
102110|73
102120|73
102130|73
102140|73
102150|73
102160|73
102170|73
102180|101
102190|73
102200|73
102210|73
102220|73
102230|73
102240|101
102250|73
102260|73
102270|73
102280|73
102290|73
102300|73
102310|73
102320|73
102330|73
102340|73
102350|41
102360|73
102370|73
102380|73
102390|73
102400|73
102410|73
102420|73
102430|73
102440|73
102450|73
102460|73
102470|73
102480|73
102490|73
102500|73
102510|73
102520|73
102530|73
102540|73
102550|73
102560|73
102570|73
102580|73
102590|73
102600|73
102610|73
102620|73
102630|73
102640|73
102650|73
102660|73
102670|73
102680|73
102690|73
102700|73
102710|73
102720|73
102730|73
102740|73
102750|73
102760|73
102770|73
102780|73
102790|73
102800|73
102810|73
102820|73
102830|73
102840|73
102850|73
102860|73
102870|73
102880|73
102890|73
102900|73
102910|73
102920|73
102930|73
102940|73
102950|38
102960|38
102970|38
102980|38
102990|38
103000|38
103010|38
103020|38
103030|38
103040|38
103050|38
103060|38
103070|38
103080|38
103090|38
103100|38
103110|38
103120|38
103130|38
103140|38
103150|38
103160|38
103170|38
103180|38
103190|38
103200|38
103210|38
103220|38
103230|38
103240|38
103250|38
103260|38
103270|38
103280|38
103290|38
103300|38
103310|38
103320|38
103330|38
103340|38
103350|38
103360|38
103370|38
103380|38
103390|38
103400|38
103410|38
103420|38
103430|38
103440|38
103450|38
103460|38
103470|38
103480|38
103490|38
103500|38
103510|38
103520|38
103530|38
103540|38
103550|38
103560|38
103570|38
103580|38
103590|38
103600|38
103610|38
103620|38
103630|38
103640|38
103650|38
103660|38
103670|38
103680|38
103690|38
103700|38
103710|38
103720|38
103730|38
103740|38
103750|38
103760|38
103770|38
103780|38
103790|38
103800|38
103810|38
103820|38
103830|38
103840|38
103850|38
103860|38
103870|38
103880|38
103890|38
103900|38
103910|38
103920|38
103930|38
103940|38
103950|38
103960|38
103970|38
103980|38
103990|38
104000|38
104010|38
104020|38
104030|38
104040|38
104050|38
104060|38
104070|38
104080|38
104090|38
104100|38
104110|38
104120|38
104130|38
104140|38
104150|38
104160|38
104170|38
104180|38
104190|38
104200|38
104210|38
104220|38
104230|38
104240|38
104250|38
104260|38
104270|38
104280|38
104290|38
104300|38
104310|38
104320|38
104330|38
104340|38
104350|38
104360|38
104370|38
104380|38
104390|38
104400|38
104410|38
104420|38
104430|38
104440|38
104450|38
104460|38
104470|38
104480|38
104490|38
104500|38
104510|38
104520|38
104530|38
104540|38
104550|38
104560|38
104570|38
104580|38
104590|38
104600|38
104610|38
104620|38
104630|38
104640|38
104650|38
104660|38
104670|38
104680|38
104690|38
104700|38
104710|38
104720|38
104730|38
104740|38
104750|38
104760|38
104770|38
104780|38
104790|38
104800|38
104810|38
104820|38
104830|38
104840|38
104850|38
104860|38
104870|38
104880|38
104890|38
104900|38
104910|38
104920|38
104930|44
104940|38
104950|44
104960|38
104970|38
104980|38
104990|38
105000|38
105010|38
105020|38
105030|38
105040|62
105050|38
105060|38
105070|38
105080|38
105090|38
105100|38
105110|38
105120|38
105130|38
105140|38
105150|38
105160|38
105170|38
105180|38
105190|38
105200|38
105210|38
105220|32
105230|38
105240|38
105250|38
105260|38
105270|38
105280|38
105290|38
105300|38
105310|38
105320|38
105330|38
105340|38
105350|38
105360|38
105370|38
105380|38
105390|38
105400|38
105410|38
105420|107
105430|107
105440|107
105450|107
105460|107
105470|107
105480|107
105490|107
105500|38
105510|38
105520|38
105530|38
105540|38
105550|38
105560|38
105570|38
105580|38
105590|38
105600|38
105610|38
105620|38
105630|38
105640|38
105650|38
105660|38
105670|38
105680|38
105690|38
105700|38
105710|38
105720|38
105730|38
105740|38
105750|38
105760|38
105770|38
105780|38
105790|38
105800|38
105810|38
105820|38
105830|38
105840|38
105850|38
105860|38
105870|38
105880|38
105890|110
105900|38
105910|38
105920|38
105930|38
105940|38
105950|38
105960|38
105970|38
105980|38
105990|38
106000|28
106010|38
106020|38
106030|38
106040|38
106050|38
106060|38
106070|38
106080|38
106090|38
106100|38
106110|38
106120|38
106130|38
106140|38
106150|38
106160|38
106170|38
106180|38
106190|38
106200|38
106210|38
106220|38
106230|38
106240|38
106250|38
106260|38
106270|38
106280|38
106290|38
106300|38
106310|38
106320|38
106330|38
106340|38
106350|38
106360|38
106370|38
106380|38
106390|38
106400|38
106410|38
106420|38
106430|38
106440|38
106450|38
106460|38
106470|38
106480|38
106490|38
106500|38
106510|38
106520|38
106530|38
106540|38
106550|38
106560|38
106570|38
106580|38
106590|38
106600|38
106610|38
106620|38
106630|38
106640|38
106650|38
106660|38
106670|38
106680|38
106690|38
106700|38
106710|38
106720|38
106730|38
106740|38
106750|38
106760|38
106770|38
106780|38
106790|38
106800|38
106810|38
106820|38
106830|38
106840|38
106850|38
106860|38
106870|38
106880|38
106890|38
106900|38
106910|38
106920|38
106930|38
106940|38
106950|38
106960|38
106970|38
106980|38
106990|38
107000|38
107010|38
107020|38
107030|38
107040|70
107050|38
107060|38
107070|38
107080|38
107090|38
107100|38
107110|38
107120|38
107130|38
107140|38
107150|38
107160|38
107170|38
107180|38
107190|38
107200|38
107210|38
107220|38
107230|38
107240|38
107250|38
107260|45
107270|38
107280|38
107290|31
107300|38
107310|38
107320|38
107330|38
107340|38
107350|38
107360|38
107370|38
107380|38
107390|38
107400|38
107410|38
107420|38
107430|38
107440|38
107450|38
107460|38
107470|38
107480|38
107490|38
107500|58
107510|38
107520|38
107530|38
107540|38
107550|38
107560|38
107570|38
107580|38
107590|38
107600|38
107610|38
107620|38
107630|38
107640|38
107650|38
107660|38
107670|58
107680|38
107690|38
107700|58
107710|38
107720|38
107730|38
107740|38
107750|38
107760|38
107770|38
107780|38
107790|38
107800|38
107810|38
107820|38
107830|38
107840|38
107850|38
107860|38
107870|38
107880|38
107890|38
107900|38
107910|38
107920|38
107930|38
107940|38
107950|38
107960|38
107970|38
107980|38
107990|38
108000|38
108010|38
108020|38
108030|38
108040|38
108050|38
108060|38
108070|38
108080|38
108090|38
108100|20
108110|38
108120|38
108130|38
108140|38
108150|38
108160|38
108170|38
108180|38
108190|38
108200|38
108210|38
108220|38
108230|38
108240|38
108250|38
108260|38
108270|38
108280|38
108290|38
108300|38
108310|38
108320|38
108330|38
108340|38
108350|38
108360|38
108370|38
108380|38
108390|38
108400|38
108410|38
108420|38
108430|38
108440|38
108450|38
108460|38
108470|38
108480|38
108490|38
108500|38
108510|38
108520|30
108530|38
108540|38
108550|38
108560|38
108570|38
108580|38
108590|38
108600|38
108610|38
108620|38
108630|38
108640|38
108650|38
108660|38
108670|38
108680|38
108690|38
108700|38
108710|38
108720|38
108730|38
108740|38
108750|38
108760|38
108770|38
108780|38
108790|38
108800|38
108810|38
108820|38
108830|38
108840|38
108850|38
108860|38
108870|38
108880|38
108890|38
108900|38
108910|38
108920|38
108930|38
108940|38
108950|38
108960|38
108970|38
108980|38
108990|38
109000|38
109010|38
109020|38
109030|38
109040|38
109050|38
109060|38
109070|38
109080|38
109090|38
109100|38
109110|38
109120|38
109130|38
109140|38
109150|38
109160|38
109170|38
109180|38
109190|38
109200|38
109210|38
109220|38
109230|38
109240|38
109250|38
109260|38
109270|38
109280|38
109290|38
109300|38
109310|38
109320|46
109330|38
109340|38
109350|38
109360|38
109370|38
109380|38
109390|38
109400|34
109410|38
109420|38
109430|38
109440|38
109450|38
109460|38
109470|82
109480|38
109490|38
109500|38
109510|38
109520|38
109530|38
109540|38
109550|38
109560|38
109570|38
109580|38
109590|38
109600|38
109610|38
109620|38
109630|82
109640|38
109650|38
109660|38
109670|38
109680|38
109690|73
109700|38
109710|38
109720|38
109730|38
109740|38
109750|38
109760|38
109770|38
109780|38
109790|38
109800|38
109810|38
109820|38
109830|38
109840|38
109850|38
109860|38
109870|38
109880|38
109890|38
109900|38
109910|38
109920|38
109930|38
109940|38
109950|38
109960|38
109970|38
109980|38
109990|38
110000|38
110010|38
110020|38
110030|38
110040|38
110050|38
110060|38
110070|38
110080|38
110090|38
110100|38
110110|38
110120|38
110130|38
110140|38
110150|38
110160|38
110170|38
110180|38
110190|38
110200|38
110210|38
110220|38
110230|38
110240|38
110250|38
110260|38
110270|38
110280|38
110290|38
110300|38
110310|38
110320|38
110330|38
110340|38
110350|38
110360|38
110370|38
110380|38
110390|38
110400|38
110410|38
110420|13
110430|38
110440|38
110450|38
110460|38
110470|38
110480|38
110490|38
110500|38
110510|38
110520|38
110530|38
110540|38
110550|38
110560|38
110570|38
110580|38
110590|38
110600|38
110610|38
110620|38
110630|38
110640|38
110650|38
110660|38
110670|38
110680|38
110690|38
110700|38
110710|38
110720|38
110730|38
110740|38
110750|38
110760|38
110770|38
110780|38
110790|38
110800|38
110810|38
110820|38
110830|38
110840|38
110850|38
110860|38
110870|38
110880|38
110890|38
110900|38
110910|38
110920|38
110930|38
110940|38
110950|38
110960|38
110970|38
110980|38
110990|38
111000|38
111010|38
111020|38
111030|38
111040|38
111050|38
111060|38
111070|38
111080|38
111090|38
111100|38
111110|38
111120|38
111130|38
111140|38
111150|38
111160|38
111170|38
111180|38
111190|38
111200|38
111210|38
111220|38
111230|38
111240|38
111250|79
111260|38
111270|38
111280|38
111290|38
111300|38
111310|38
111320|38
111330|38
111340|38
111350|38
111360|38
111370|38
111380|38
111390|38
111400|38
111410|38
111420|38
111430|38
111440|38
111450|38
111460|38
111470|38
111480|38
111490|38
111500|38
111510|38
111520|16
111530|38
111540|38
111550|16
111560|46
111570|38
111580|38
111590|38
111600|38
111610|38
111620|38
111630|38
111640|39
111650|38
111660|38
111670|38
111680|38
111690|39
111700|38
111710|38
111720|38
111730|38
111740|38
111750|38
111760|38
111770|38
111780|38
111790|38
111800|38
111810|97
111820|38
111830|38
111840|38
111850|38
111860|38
111870|38
111880|38
111890|38
111900|38
111910|38
111920|38
111930|38
111940|38
111950|38
111960|38
111970|38
111980|38
111990|38
112000|38
112010|38
112020|38
112030|38
112040|38
112050|38
112060|38
112070|38
112080|38
112090|38
112100|38
112110|38
112120|19
112130|38
112140|38
112150|38
112160|38
112170|38
112180|38
112190|38
112200|38
112210|38
112220|38
112230|38
112240|38
112250|38
112260|38
112270|38
112280|38
112290|38
112300|38
112310|38
112320|107
112330|38
112340|38
112350|38
112360|38
112370|38
112380|38
112390|38
112400|38
112410|38
112420|38
112430|38
112440|38
112450|38
112460|38
112470|80
112480|38
112490|38
112500|38
112510|38
112520|38
112530|38
112540|38
112550|38
112560|38
112570|38
112580|38
112590|38
112600|71
112610|38
112620|31
112630|38
112640|38
112650|38
112660|38
112670|38
112680|38
112690|38
112700|38
112710|38
112720|38
112730|38
112740|38
112750|38
112760|38
112770|38
112780|38
112790|38
112800|38
112810|38
112820|38
112830|38
112840|38
112850|38
112860|38
112870|38
112880|38
112890|38
112900|38
112910|38
112920|38
112930|38
112940|38
112950|38
112960|38
112970|38
112980|38
112990|38
113000|38
113010|38
113020|38
113030|38
113040|38
113050|38
113060|38
113070|38
113080|38
113090|38
113100|38
113110|38
113120|38
113130|38
113140|38
113150|38
113160|38
113170|38
113180|38
113190|38
113200|38
113210|38
113220|38
113230|38
113240|38
113250|38
113260|38
113270|38
113280|72
113290|38
113300|38
113310|38
113320|38
113330|38
113340|38
113350|38
113360|38
113370|38
113380|38
113390|38
113400|38
113410|38
113420|38
113430|38
113440|38
113450|38
113460|38
113470|38
113480|38
113490|38
113500|38
113510|38
113520|38
113530|38
113540|38
113550|38
113560|38
113570|38
113580|38
113590|38
113600|38
113610|38
113620|38
113630|38
113640|38
113650|38
113660|38
113670|38
113680|38
113690|38
113700|38
113710|38
113720|38
113730|38
113740|38
113750|38
113760|38
113770|38
113780|38
113790|38
113800|38
113810|38
113820|38
113830|38
113840|38
113850|38
113860|38
113870|38
113880|38
113890|38
113900|38
113910|38
113920|38
113930|38
113940|38
113950|38
113960|38
113970|38
113980|38
113990|38
114000|38
114010|38
114020|38
114030|38
114040|38
114050|38
114060|38
114070|42
114080|38
114090|38
114100|38
114110|38
114120|38
114130|38
114140|38
114150|38
114160|38
114170|38
114180|38
114190|38
114200|38
114210|38
114220|15
114230|38
114240|38
114250|38
114260|38
114270|38
114280|38
114290|38
114300|38
114310|38
114320|38
114330|38
114340|23
114350|38
114360|38
114370|38
114380|38
114390|38
114400|38
114410|38
114420|38
114430|38
114440|38
114450|38
114460|38
114470|38
114480|38
114490|38
114500|38
114510|38
114520|38
114530|38
114540|38
114550|38
114560|38
114570|38
114580|38
114590|38
114600|38
114610|38
114620|78
114630|38
114640|38
114650|38
114660|0
114670|38
114680|38
114690|38
114700|38
114710|38
114720|38
114730|38
114740|38
114750|38
114760|38
114770|38
114780|38
114790|38
114800|38
114810|38
114820|38
114830|38
114840|38
114850|38
114860|38
114870|38
114880|38
114890|38
114900|38
114910|38
114920|104
114930|38
114940|38
114950|38
114960|38
114970|38
114980|38
114990|38
115000|38
115010|38
115020|38
115030|38
115040|38
115050|38
115060|38
115070|38
115080|38
115090|38
115100|38
115110|38
115120|38
115130|38
115140|38
115150|38
115160|38
115170|38
115180|38
115190|38
115200|38
115210|38
115220|38
115230|38
115240|38
115250|38
115260|38
115270|38
115280|38
115290|38
115300|38
115310|38
115320|38
115330|38
115340|38
115350|38
115360|38
115370|38
115380|38
115390|38
115400|38
115410|38
115420|38
115430|38
115440|38
115450|38
115460|38
115470|38
115480|38
115490|38
115500|38
115510|38
115520|38
115530|38
115540|38
115550|38
115560|38
115570|38
115580|38
115590|38
115600|38
115610|38
115620|38
115630|38
115640|38
115650|38
115660|38
115670|38
115680|38
115690|38
115700|38
115710|38
115720|38
115730|38
115740|38
115750|38
115760|31
115770|38
115780|38
115790|38
115800|38
115810|38
115820|38
115830|38
115840|38
115850|38
115860|99
115870|38
115880|99
115890|38
115900|38
115910|38
115920|38
115930|38
115940|38
115950|99
115960|38
115970|38
115980|38
115990|38
116000|38
116010|38
116020|38
116030|38
116040|38
116050|38
116060|38
116070|38
116080|38
116090|38
116100|39
116110|38
116120|38
116130|38
116140|38
116150|38
116160|38
116170|7
116180|38
116190|38
116200|38
116210|38
116220|38
116230|38
116240|38
116250|38
116260|7
116270|38
116280|39
116290|38
116300|38
116310|38
116320|38
116330|38
116340|38
116350|38
116360|38
116370|38
116380|38
116390|38
116400|38
116410|38
116420|38
116430|38
116440|38
116450|38
116460|38
116470|38
116480|38
116490|38
116500|38
116510|38
116520|38
116530|38
116540|38
116550|38
116560|38
116570|38
116580|38
116590|38
116600|38
116610|38
116620|38
116630|38
116640|38
116650|38
116660|38
116670|38
116680|38
116690|38
116700|38
116710|38
116720|38
116730|38
116740|20
116750|38
116760|38
116770|38
116780|38
116790|38
116800|38
116810|38
116820|38
116830|38
116840|38
116850|38
116860|38
116870|38
116880|38
116890|38
116900|38
116910|38
116920|38
116930|38
116940|38
116950|38
116960|38
116970|38
116980|38
116990|38
117000|38
117010|38
117020|38
117030|38
117040|38
117050|38
117060|38
117070|38
117080|38
117090|23
117100|38
117110|38
117120|38
117130|38
117140|38
117150|38
117160|38
117170|38
117180|38
117190|38
117200|38
117210|38
117220|38
117230|38
117240|38
117250|38
117260|38
117270|38
117280|38
117290|38
117300|38
117310|38
117320|38
117330|38
117340|38
117350|38
117360|38
117370|38
117380|38
117390|38
117400|73
117410|73
117420|73
117430|73
117440|73
117450|73
117460|73
117470|73
117480|73
117490|73
117500|73
117510|73
117520|73
117530|73
117540|73
117550|73
117560|73
117570|73
117580|73
117590|73
117600|73
117610|73
117620|73
117630|73
117640|73
117650|73
117660|73
117670|73
117680|73
117690|73
117700|73
117710|73
117720|73
117730|73
117740|73
117750|73
117760|73
117770|73
117780|73
117790|73
117800|73
117810|73
117820|73
117830|73
117840|73
117850|73
117860|73
117870|73
117880|73
117890|73
117900|73
117910|73
117920|73
117930|73
117940|73
117950|73
117960|73
117970|73
117980|73
117990|73
118000|73
118010|73
118020|73
118030|73
118040|73
118050|73
118060|73
118070|73
118080|73
118090|73
118100|73
118110|73
118120|73
118130|73
118140|73
118150|73
118160|73
118170|73
118180|73
118190|73
118200|73
118210|73
118220|73
118230|73
118240|73
118250|73
118260|73
118270|73
118280|73
118290|73
118300|73
118310|73
118320|73
118330|80
118340|80
118350|73
118360|73
118370|73
118380|73
118390|73
118400|73
118410|73
118420|73
118430|73
118440|73
118450|73
118460|73
118470|73
118480|73
118490|73
118500|73
118510|73
118520|73
118530|73
118540|73
118550|73
118560|73
118570|73
118580|73
118590|73
118600|73
118610|73
118620|73
118630|73
118640|73
118650|73
118660|73
118670|73
118680|73
118690|73
118700|73
118710|73
118720|73
118730|73
118740|73
118750|73
118760|73
118770|73
118780|73
118790|73
118800|73
118810|73
118820|73
118830|73
118840|73
118850|73
118860|73
118870|73
118880|73
118890|73
118900|109
118910|73
118920|73
118930|73
118940|73
118950|73
118960|73
118970|73
118980|73
118990|73
119000|73
119010|73
119020|73
119030|73
119040|73
119050|73
119060|73
119070|73
119080|73
119090|73
119100|73
119110|24
119120|73
119130|73
119140|73
119150|73
119160|73
119170|73
119180|73
119190|73
119200|73
119210|73
119220|91
119230|73
119240|73
119250|73
119260|91
119270|73
119280|73
119290|73
119300|73
119310|73
119320|73
119330|73
119340|73
119350|73
119360|73
119370|73
119380|73
119390|73
119400|73
119410|73
119420|73
119430|73
119440|73
119450|73
119460|73
119470|73
119480|73
119490|73
119500|73
119510|73
119520|73
119530|73
119540|73
119550|73
119560|86
119570|73
119580|73
119590|73
119600|73
119610|73
119620|73
119630|73
119640|73
119650|73
119660|73
119670|73
119680|73
119690|73
119700|73
119710|73
119720|73
119730|73
119740|73
119750|73
119760|73
119770|73
119780|73
119790|73
119800|73
119810|73
119820|73
119830|73
119840|73
119850|73
119860|73
119870|73
119880|73
119890|73
119900|73
119910|73
119920|73
119930|73
119940|52
119950|73
119960|73
119970|73
119980|73
119990|73
120000|73
120010|73
120020|73
120030|73
120040|73
120050|73
120060|73
120070|73
120080|73
120090|73
120100|73
120110|73
120120|73
120130|73
120140|73
120150|73
120160|73
120170|73
120180|73
120190|73
120200|73
120210|73
120220|55
120230|73
120240|73
120250|73
120260|73
120270|73
120280|73
120290|73
120300|73
120310|73
120320|73
120330|73
120340|73
120350|73
120360|73
120370|73
120380|73
120390|73
120400|73
120410|73
120420|73
120430|73
120440|73
120450|73
120460|73
120470|73
120480|73
120490|73
120500|17
120510|73
120520|73
120530|73
120540|73
120550|73
120560|73
120570|73
120580|73
120590|73
120600|73
120610|73
120620|73
120630|73
120640|73
120650|73
120660|73
120670|73
120680|73
120690|73
120700|73
120710|73
120720|73
120730|73
120740|73
120750|73
120760|73
120770|73
120780|73
120790|73
120800|73
120810|73
120820|73
120830|73
120840|73
120850|73
120860|73
120870|73
120880|73
120890|73
120900|16
120910|73
120920|73
120930|73
120940|73
120950|73
120960|73
120970|73
120980|73
120990|73
121000|73
121010|73
121020|73
121030|73
121040|73
121050|73
121060|73
121070|73
121080|73
121090|73
121100|73
121110|73
121120|73
121130|73
121140|73
121150|73
121160|73
121170|73
121180|73
121190|73
121200|73
121210|73
121220|73
121230|14
121240|14
121250|73
121260|73
121270|73
121280|73
121290|73
121300|73
121310|73
121320|73
121330|73
121340|73
121350|73
121360|73
121370|73
121380|73
121390|73
121400|73
121410|73
121420|73
121430|73
121440|73
121450|73
121460|73
121470|73
121480|73
121490|73
121500|73
121510|73
121520|6
121530|73
121540|73
121550|73
121560|73
121570|73
121580|73
121590|73
121600|73
121610|73
121620|73
121630|73
121640|73
121650|73
121660|73
121670|73
121680|73
121690|73
121700|73
121710|73
121720|73
121730|73
121740|73
121750|73
121760|73
121770|73
121780|73
121790|73
121800|73
121810|73
121820|73
121830|73
121840|73
121850|73
121860|73
121870|73
121880|73
121890|73
121900|73
121910|73
121920|73
121930|73
121940|73
121950|73
121960|73
121970|73
121980|73
121990|73
122000|73
122010|73
122020|73
122030|73
122040|6
122050|73
122060|73
122070|73
122080|73
122090|73
122100|73
122110|73
122120|73
122130|73
122140|73
122150|73
122160|73
122170|13
122180|73
122190|73
122200|73
122210|73
122220|73
122230|73
122240|73
122250|73
122260|73
122270|73
122280|73
122290|73
122300|73
122310|73
122320|73
122330|73
122340|73
122350|73
122360|73
122370|73
122380|73
122390|73
122400|73
122410|73
122420|73
122430|73
122440|73
122450|73
122460|73
122470|73
122480|73
122490|73
122500|73
122510|73
122520|73
122530|73
122540|73
122550|73
122560|73
122570|73
122580|73
122590|73
122600|73
122610|73
122620|73
122630|73
122640|73
122650|73
122660|73
122670|73
122680|73
122690|73
122700|73
122710|73
122720|73
122730|73
122740|39
122750|39
122760|39
122770|39
122780|39
122790|39
122800|39
122810|39
122820|39
122830|39
122840|39
122850|39
122860|39
122870|39
122880|39
122890|39
122900|39
122910|39
122920|39
122930|39
122940|39
122950|39
122960|39
122970|39
122980|39
122990|39
123000|39
123010|39
123020|39
123030|39
123040|39
123050|39
123060|39
123070|39
123080|39
123090|39
123100|39
123110|39
123120|39
123130|39
123140|39
123150|39
123160|39
123170|39
123180|39
123190|39
123200|39
123210|39
123220|39
123230|39
123240|39
123250|39
123260|39
123270|39
123280|39
123290|39
123300|39
123310|39
123320|39
123330|39
123340|39
123350|39
123360|39
123370|39
123380|39
123390|39
123400|39
123410|39
123420|39
123430|39
123440|39
123450|39
123460|39
123470|39
123480|39
123490|39
123500|39
123510|39
123520|39
123530|39
123540|39
123550|39
123560|39
123570|39
123580|39
123590|39
123600|39
123610|39
123620|39
123630|39
123640|39
123650|39
123660|39
123670|39
123680|39
123690|39
123700|39
123710|39
123720|39
123730|52
123740|39
123750|39
123760|39
123770|39
123780|39
123790|39
123800|39
123810|39
123820|39
123830|39
123840|39
123850|39
123860|39
123870|39
123880|39
123890|104
123900|39
123910|39
123920|39
123930|39
123940|39
123950|39
123960|39
123970|39
123980|39
123990|39
124000|39
124010|39
124020|39
124030|39
124040|39
124050|39
124060|39
124070|39
124080|39
124090|39
124100|39
124110|39
124120|39
124130|39
124140|39
124150|39
124160|39
124170|39
124180|39
124190|39
124200|39
124210|39
124220|39
124230|39
124240|39
124250|39
124260|39
124270|39
124280|39
124290|39
124300|39
124310|39
124320|39
124330|39
124340|39
124350|39
124360|39
124370|39
124380|39
124390|39
124400|39
124410|39
124420|39
124430|39
124440|39
124450|39
124460|39
124470|39
124480|39
124490|39
124500|39
124510|39
124520|39
124530|39
124540|39
124550|39
124560|39
124570|39
124580|39
124590|39
124600|39
124610|39
124620|39
124630|39
124640|39
124650|39
124660|39
124670|39
124680|39
124690|39
124700|39
124710|39
124720|39
124730|39
124740|39
124750|39
124760|39
124770|39
124780|39
124790|39
124800|39
124810|39
124820|39
124830|39
124840|39
124850|39
124860|39
124870|39
124880|39
124890|39
124900|39
124910|39
124920|39
124930|39
124940|39
124950|39
124960|39
124970|39
124980|39
124990|39
125000|39
125010|39
125020|39
125030|39
125040|39
125050|39
125060|39
125070|39
125080|39
125090|39
125100|39
125110|39
125120|39
125130|54
125140|39
125150|39
125160|39
125170|39
125180|39
125190|39
125200|39
125210|39
125220|39
125230|39
125240|39
125250|39
125260|39
125270|39
125280|39
125290|39
125300|39
125310|39
125320|39
125330|39
125340|39
125350|39
125360|39
125370|39
125380|39
125390|39
125400|39
125410|39
125420|39
125430|39
125440|39
125450|39
125460|104
125470|104
125480|104
125490|104
125500|68
125510|104
125520|104
125530|43
125540|43
125550|43
125560|43
125570|68
125580|43
125590|43
125600|43
125610|43
125620|43
125630|43
125640|43
125650|43
125660|43
125670|43
125680|43
125690|43
125700|43
125710|43
125720|43
125730|43
125740|43
125750|43
125760|43
125770|43
125780|43
125790|43
125800|43
125810|43
125820|43
125830|43
125840|43
125850|43
125860|43
125870|43
125880|9
125890|43
125900|43
125910|43
125920|43
125930|43
125940|43
125950|43
125960|43
125970|43
125980|43
125990|43
126000|43
126010|43
126020|43
126030|43
126040|48
126050|43
126060|43
126070|43
126080|43
126090|43
126100|43
126110|43
126120|43
126130|43
126140|43
126150|43
126160|43
126170|43
126180|43
126190|43
126200|43
126210|43
126220|43
126230|43
126240|43
126250|43
126260|43
126270|43
126280|43
126290|43
126300|43
126310|43
126320|43
126330|43
126340|43
126350|43
126360|24
126370|43
126380|43
126390|43
126400|43
126410|43
126420|43
126430|43
126440|43
126450|43
126460|43
126470|43
126480|43
126490|43
126500|43
126510|43
126520|43
126530|43
126540|43
126550|43
126560|43
126570|43
126580|43
126590|43
126600|43
126610|43
126620|43
126630|43
126640|43
126650|43
126660|43
126670|43
126680|43
126690|43
126700|43
126710|43
126720|43
126730|43
126740|43
126750|43
126760|43
126770|34
126780|43
126790|43
126800|43
126810|43
126820|43
126830|43
126840|43
126850|43
126860|43
126870|43
126880|43
126890|43
126900|43
126910|43
126920|43
126930|43
126940|43
126950|43
126960|43
126970|43
126980|43
126990|43
127000|43
127010|43
127020|43
127030|43
127040|43
127050|43
127060|43
127070|73
127080|43
127090|43
127100|107
127110|43
127120|43
127130|43
127140|43
127150|43
127160|43
127170|43
127180|43
127190|13
127200|43
127210|43
127220|43
127230|43
127240|43
127250|43
127260|43
127270|43
127280|43
127290|43
127300|43
127310|43
127320|43
127330|43
127340|43
127350|43
127360|43
127370|43
127380|43
127390|25
127400|43
127410|43
127420|43
127430|43
127440|43
127450|43
127460|43
127470|43
127480|43
127490|43
127500|43
127510|43
127520|43
127530|43
127540|43
127550|43
127560|43
127570|43
127580|43
127590|43
127600|43
127610|43
127620|43
127630|43
127640|43
127650|43
127660|43
127670|43
127680|43
127690|43
127700|43
127710|43
127720|43
127730|43
127740|43
127750|43
127760|43
127770|43
127780|43
127790|43
127800|43
127810|43
127820|43
127830|43
127840|43
127850|43
127860|43
127870|43
127880|43
127890|43
127900|43
127910|43
127920|43
127930|43
127940|43
127950|43
127960|43
127970|43
127980|43
127990|43
128000|43
128010|43
128020|43
128030|43
128040|69
128050|43
128060|43
128070|43
128080|43
128090|43
128100|43
128110|43
128120|43
128130|43
128140|43
128150|43
128160|43
128170|43
128180|43
128190|43
128200|43
128210|43
128220|43
128230|43
128240|43
128250|43
128260|43
128270|43
128280|43
128290|43
128300|43
128310|43
128320|43
128330|43
128340|43
128350|43
128360|43
128370|43
128380|43
128390|43
128400|43
128410|43
128420|43
128430|43
128440|43
128450|43
128460|43
128470|43
128480|43
128490|43
128500|43
128510|43
128520|43
128530|43
128540|43
128550|43
128560|43
128570|43
128580|43
128590|43
128600|43
128610|43
128620|43
128630|43
128640|43
128650|43
128660|71
128670|43
128680|43
128690|23
128700|43
128710|43
128720|43
128730|43
128740|43
128750|43
128760|43
128770|43
128780|43
128790|43
128800|91
128810|43
128820|43
128830|43
128840|43
128850|43
128860|43
128870|43
128880|75
128890|43
128900|43
128910|43
128920|43
128930|43
128940|43
128950|43
128960|43
128970|43
128980|43
128990|91
129000|43
129010|43
129020|43
129030|43
129040|43
129050|43
129060|43
129070|43
129080|43
129090|43
129100|43
129110|43
129120|43
129130|43
129140|43
129150|43
129160|43
129170|64
129180|43
129190|43
129200|43
129210|43
129220|43
129230|43
129240|43
129250|43
129260|43
129270|43
129280|43
129290|43
129300|43
129310|43
129320|43
129330|43
129340|43
129350|43
129360|43
129370|43
129380|43
129390|48
129400|43
129410|43
129420|43
129430|43
129440|43
129450|43
129460|43
129470|43
129480|43
129490|43
129500|43
129510|43
129520|43
129530|43
129540|43
129550|43
129560|43
